N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
21500.000000,0.579680,0.680358,0.004742,0.005161,1.520810,0.005793,0.001444,0.001577,0.001691,0.086924,1.144207,0.008027,0.187935,0.000752,0.000126,0.000225,0.211346,0.000719,0.000047,0.695663,0.000045,0.392779
22000.000000,0.612912,0.697466,0.004735,0.005441,1.571255,0.006289,0.001583,0.001461,0.002086,0.084848,1.205258,0.008200,0.195996,0.000987,0.000124,0.000223,0.215057,0.000355,0.000047,0.725486,0.000044,0.424701
22500.000000,0.636167,0.739648,0.004855,0.005620,1.618624,0.005982,0.002004,0.001504,0.002028,0.090407,1.256675,0.008571,0.200598,0.000923,0.000123,0.000223,0.221164,0.000371,0.000050,0.762314,0.000044,0.456047
23000.000000,0.674772,0.765676,0.005131,0.005558,1.736652,0.006379,0.001752,0.001561,0.001773,0.094961,1.314080,0.008433,0.214188,0.001191,0.000137,0.000217,0.242931,0.000542,0.000056,0.821502,0.000058,0.464945
23500.000000,0.696601,0.810078,0.005175,0.005865,1.779273,0.006365,0.001963,0.001551,0.002877,0.097110,1.393552,0.009425,0.221335,0.001151,0.000123,0.000212,0.245045,0.000580,0.000061,0.849365,0.000051,0.494090
24000.000000,0.734195,0.862775,0.005473,0.005882,1.951872,0.006828,0.001731,0.001777,0.002041,0.104185,1.463568,0.009618,0.232786,0.001324,0.000120,0.000232,0.249957,0.000386,0.000052,0.900211,0.000057,0.522427
24500.000000,0.768647,0.868187,0.005663,0.006184,1.966323,0.007176,0.002018,0.001807,0.001939,0.108318,1.508884,0.009705,0.243924,0.001287,0.000125,0.000238,0.259110,0.000440,0.000053,0.912402,0.000050,0.557390
25000.000000,0.806648,0.960037,0.005536,0.006135,2.084874,0.006964,0.001735,0.002280,0.001902,0.111356,1.589062,0.011029,0.249757,0.000760,0.000127,0.000242,0.281134,0.000473,0.000054,0.995293,0.000064,0.578507
25500.000000,0.827275,0.965924,0.006189,0.006170,2.165716,0.007630,0.002750,0.003069,0.002521,0.115776,1.679011,0.011524,0.257106,0.000826,0.000128,0.000240,0.292378,0.000434,0.000071,1.001139,0.000059,0.591457
26000.000000,0.866105,1.017356,0.005877,0.006655,2.222156,0.007731,0.001948,0.002471,0.002366,0.127041,1.722945,0.010108,0.270365,0.000853,0.000320,0.000294,0.291018,0.000722,0.000056,1.020373,0.000076,0.613153
26500.000000,0.883063,1.060460,0.005893,0.006373,2.364516,0.007597,0.002008,0.002256,0.002051,0.125911,1.822229,0.012844,0.282784,0.000920,0.000158,0.000285,0.314184,0.000447,0.000061,1.125351,0.000076,0.660089
27000.000000,0.927639,1.080400,0.006178,0.006904,2.468265,0.007800,0.002036,0.002339,0.002305,0.129939,1.892231,0.011171,0.295358,0.001547,0.000147,0.000286,0.339396,0.000512,0.000066,1.162314,0.000069,0.668069
27500.000000,1.039966,1.163271,0.006175,0.006775,2.556034,0.007685,0.001684,0.002278,0.003263,0.138321,2.013096,0.012353,0.345372,0.000919,0.000151,0.000256,0.342293,0.000493,0.000067,1.237960,0.000069,0.712043
28000.000000,1.029330,1.166420,0.006396,0.006885,2.642666,0.007844,0.001692,0.002234,0.002415,0.140943,2.046206,0.011969,0.311537,0.001003,0.000171,0.000304,0.352729,0.001054,0.000070,1.219165,0.000081,0.730570
28500.000000,1.030276,1.207714,0.006565,0.007019,2.697401,0.008722,0.002039,0.002240,0.002692,0.141654,2.111138,0.011429,0.323097,0.000937,0.000165,0.000305,0.351777,0.000972,0.000062,1.269077,0.000074,0.766077
29000.000000,1.069351,1.228618,0.006760,0.007247,2.757998,0.008078,0.001878,0.001929,0.001771,0.152141,2.145122,0.011351,0.330375,0.000972,0.000135,0.000294,0.372379,0.000529,0.000063,1.356890,0.000065,0.801506
29500.000000,1.110266,1.257332,0.007358,0.007346,2.915621,0.008596,0.001921,0.002259,0.002499,0.152671,2.251531,0.011538,0.343369,0.000953,0.000136,0.000301,0.364472,0.000506,0.000069,1.370515,0.000068,0.806715
30000.000000,1.144761,1.323862,0.007508,0.008227,3.032753,0.009231,0.002347,0.002810,0.002739,0.167782,2.372870,0.012173,0.357325,0.001011,0.000402,0.000329,0.407061,0.000497,0.000067,1.523347,0.000077,0.894512
30500.000000,1.210244,1.391902,0.007115,0.008150,3.264637,0.009093,0.002380,0.002485,0.002353,0.167472,2.446341,0.012415,0.371478,0.000968,0.000263,0.000310,0.399668,0.001336,0.000071,1.533974,0.000086,0.906704
31000.000000,1.220041,1.393500,0.007231,0.007471,3.203974,0.008716,0.002580,0.003957,0.002939,0.165654,2.520270,0.012642,0.382294,0.000957,0.000168,0.000328,0.425988,0.000820,0.000067,1.594325,0.000071,0.945166
31500.000000,1.264546,1.486889,0.007476,0.007749,3.331904,0.009009,0.002253,0.002720,0.002910,0.176230,2.651287,0.012551,0.398130,0.001795,0.000215,0.000508,0.433318,0.000998,0.000071,1.554852,0.000070,0.966732
32000.000000,1.310521,1.525852,0.007725,0.007850,3.426977,0.009498,0.001949,0.002395,0.002275,0.181835,2.706651,0.013263,0.399225,0.001840,0.000147,0.000371,0.439468,0.000480,0.000070,1.622009,0.000074,1.009402
32500.000000,1.308433,1.544896,0.007990,0.007992,3.516031,0.009324,0.002077,0.002963,0.002674,0.189128,2.808181,0.012896,0.414971,0.000983,0.000462,0.000352,0.437168,0.000852,0.000071,1.689334,0.000076,1.018328
33000.000000,1.358525,1.605120,0.008101,0.008007,3.775132,0.010249,0.002354,0.003442,0.003213,0.189579,3.038251,0.013722,0.436349,0.001833,0.000198,0.000343,0.477999,0.000695,0.000077,1.833915,0.000089,1.104963
33500.000000,1.408208,1.670097,0.008108,0.008325,3.893006,0.009760,0.002319,0.003151,0.003001,0.196485,3.081250,0.014136,0.458037,0.001179,0.000190,0.000325,0.489597,0.000550,0.000073,1.831075,0.000108,1.117852
34000.000000,1.485367,1.756519,0.008432,0.008415,3.995846,0.010284,0.002316,0.003230,0.002910,0.201863,3.175978,0.013596,0.451972,0.001128,0.000192,0.000330,0.501474,0.000599,0.000074,1.905138,0.000100,1.137751
34500.000000,1.511063,1.789786,0.008761,0.008424,4.129506,0.010323,0.002339,0.003083,0.002803,0.204821,3.258625,0.014472,0.479243,0.001182,0.000410,0.000414,0.524287,0.000638,0.000080,1.999744,0.000102,1.219962
35000.000000,1.556098,1.836231,0.008451,0.008644,4.248820,0.011138,0.002506,0.002908,0.003028,0.213590,3.392201,0.015232,0.483843,0.001506,0.000163,0.000376,0.515454,0.000804,0.000075,1.998911,0.000141,1.206852
35500.000000,1.596669,1.902960,0.008526,0.008966,4.442345,0.011412,0.002773,0.003148,0.003533,0.220629,3.514640,0.015399,0.496877,0.001468,0.000163,0.000413,0.543104,0.000623,0.000077,2.102754,0.000093,1.272976
