N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
3700.000000,0.016899,0.019129,0.000613,0.000626,0.039168,0.000674,0.000401,0.000484,0.000353,0.003081,0.030841,0.000926,0.005975,4.012875,0.000040,0.000039,0.006506,0.000090,0.000008,0.012819,0.000018,0.008569
3800.000000,0.017808,0.020081,0.000629,0.000664,0.042100,0.000684,0.000321,0.000383,0.000330,0.003311,0.033667,0.001026,0.006373,4.359954,0.000041,0.000040,0.007211,0.000071,0.000010,0.013665,0.000013,0.009663
3900.000000,0.019109,0.021206,0.000694,0.000697,0.045102,0.000777,0.000294,0.000459,0.000332,0.003334,0.033913,0.001007,0.006559,4.671573,0.000041,0.000042,0.007841,0.000069,0.000010,0.016761,0.000013,0.012503
4000.000000,0.019418,0.022377,0.000686,0.000686,0.048184,0.000753,0.000447,0.000344,0.000541,0.003608,0.035940,0.001009,0.006940,5.121010,0.000047,0.000046,0.007454,0.000030,0.000010,0.014998,0.000015,0.009951
4100.000000,0.020729,0.023939,0.000724,0.000685,0.051318,0.000720,0.000313,0.000319,0.000302,0.003633,0.038271,0.001047,0.007175,5.434850,0.000051,0.000042,0.007868,0.000056,0.000010,0.015979,0.000019,0.011108
4200.000000,0.021408,0.024910,0.000711,0.000707,0.050836,0.000802,0.000293,0.000303,0.000423,0.003897,0.055431,0.001556,0.016706,6.025035,0.000047,0.000044,0.008040,0.000070,0.000011,0.016747,0.000015,0.011526
4300.000000,0.023193,0.027650,0.000736,0.000743,0.056547,0.000789,0.000284,0.000351,0.000343,0.004073,0.045035,0.001123,0.009903,6.600363,0.000051,0.000049,0.008489,0.000083,0.000009,0.017955,0.000021,0.012867
4400.000000,0.025828,0.031962,0.000765,0.000757,0.055995,0.000780,0.000281,0.000333,0.000316,0.004128,0.045016,0.001197,0.008580,6.908236,0.000049,0.000044,0.009084,0.000085,0.000010,0.019192,0.000016,0.013745
4500.000000,0.025592,0.029781,0.000775,0.000766,0.059913,0.000844,0.000382,0.000368,0.000389,0.004447,0.050432,0.001181,0.011059,7.469265,0.000055,0.000047,0.009007,0.000044,0.000011,0.020786,0.000020,0.013832
4600.000000,0.026852,0.031898,0.000806,0.000780,0.063972,0.000848,0.000301,0.000419,0.000340,0.004629,0.048335,0.001402,0.009363,7.713647,0.000065,0.000044,0.008902,0.000072,0.000010,0.021111,0.000024,0.015051
